bhk,price,total_sqft,location,price_per_sqft
3.0,60.0,1170.0,"Adhav Nagar, Dasak, Nashik, Maharashtra",512.8205128205128
1.0,24.0,850.0,"Goraksha Nagar, Mhasrul, Nashik, Maharashtra",282.3529411764706
2.0,35.0,850.0,"Vijaynagar, Deola, Nashik, Maharashtra",411.7647058823529
3.0,84.0,1190.0,"Canada Corner, Sharanpur, Nashik, Maharashtra",705.8823529411765
2.0,48.0,1129.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",425.15500442869796
2.0,25.0,1100.0,"Rameshwar Nagar-Professor Colony, Anandvalli, Nashik, Maharashtra",227.27272727272728
2.0,2.5,1000.0,"Professors Colony Road, Panchavati, Nashik, Maharashtra, 422003",25.0
2.0,35.0,981.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",356.7787971457696
2.0,40.0,1083.0,"Dnyaneshwar Nagar, Pathardi Phata, Nashik, Maharashtra",369.34441366574333
5.0,125.0,3500.0,"Hirawadi, Panchavati, Nashik, Maharashtra",357.14285714285717
3.0,40.0,1209.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",330.85194375516954
3.0,55.0,1480.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",371.6216216216216
2.0,35.0,1100.0,"Deolali Gaon, Devlali, Nashik, Maharashtra",318.1818181818182
3.0,68.0,1630.0,"Shiv Shakti Nagar, Panchak, Nashik, Maharashtra",417.17791411042947
3.0,90.0,1750.0,"Gangapur, Nashik, Maharashtra",514.2857142857143
3.0,78.0,1921.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",406.0385216033316
1.0,15.0,560.0,"Satpur, Nashik, Maharashtra",267.85714285714283
1.0,12.0,1100.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",109.0909090909091
2.0,55.0,1235.0,"Govind Nagar, Nashik, Maharashtra",445.34412955465586
2.0,25.0,1010.0,"Satpur, Nashik, Maharashtra",247.52475247524754
2.0,26.5,720.0,"Deolali Gaon, Devlali, Nashik, Maharashtra",368.05555555555554
1.0,51.51,550.0,"Panchak, Nashik, Maharashtra",936.5454545454545
1.0,20.62,665.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",310.0751879699248
3.0,31.0,1150.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",269.5652173913044
3.0,56.0,1368.0,Gitanjali,409.3567251461988
2.0,36.0,990.0,"Ashoka Marg, Wadala, Nashik, Maharashtra, 422006",363.6363636363636
3.0,45.0,1180.0,Royale,381.35593220338984
3.0,65.0,1369.0,"Panchavati, Nashik, Maharashtra",474.7991234477721
1.0,15.5,510.0,"Ojhar, Niphd, Nashik, Maharashtr",303.921568627451
2.0,47.0,1200.0,"Samta Nagar, Satpur, Nashik, Maharashtra",391.6666666666667
3.0,55.0,1280.0,"Swami Vivekanand Nagar, Makhamalabad, Nashik, Maharashtra",429.6875
2.0,23.61,738.0,"Ajmeri Nagar, Ambad, Nashik, Maharashtra",319.9186991869919
3.0,59.0,1340.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",440.2985074626866
2.0,33.0,800.0,"Rajiv Nagar, Indira Nagar, Nashik, Maharashtra",412.5
2.0,46.0,1030.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",446.6019417475728
2.0,25.0,1100.0,Panchvati Apartment,227.27272727272728
2.0,28.51,855.0,"Savata Nagar, Cidco, Nashik, Maharashtra",333.4502923976608
2.0,29.5,835.0,"Savata Nagar, Cidco, Nashik, Maharashtra",353.2934131736527
3.0,80.0,1600.0,"Govind Nagar, Nashik, Maharashtra",500.0
1.0,12.0,570.0,"Ambedkar Nagar, Chunchale, Nashik, Maharashtra",210.52631578947367
2.0,27.0,876.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",308.2191780821918
2.0,29.25,969.0,"Shankar Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",301.85758513931887
2.0,27.0,950.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",284.2105263157895
2.0,36.0,1066.0,"Nashik Road, Nashik, Maharashtra",337.7110694183865
2.0,45.0,1600.0,"Nashik Road, Nashik, Maharashtra",281.25
3.0,72.65,1321.0,"Nashik Road, Nashik, Maharashtra",549.9621498864497
2.0,36.0,1066.0,"Nashik Road, Nashik, Maharashtra",337.7110694183865
2.0,47.0,1000.0,"Nashik Road, Nashik, Maharashtra",470.0
1.0,30.0,550.0,"Nashik Road, Nashik, Maharashtra",545.4545454545455
2.0,45.0,1241.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",362.61079774375503
2.0,32.0,895.0,"Nashik Road, Nashik, Maharashtra",357.5418994413408
3.0,60.0,1340.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",447.76119402985074
2.0,30.0,903.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",332.22591362126246
1.0,15.51,550.0,"Panchak, Nashik, Maharashtra",282.0
2.0,43.0,1050.0,"Vivekanand Nagar, Anandvalli, Nashik, Maharashtra",409.5238095238095
2.0,32.0,960.0,Sagar Heritage,333.3333333333333
3.0,46.0,1300.0,"Indira Nagar, Nashik, Maharashtra",353.84615384615387
3.0,55.0,1375.0,"Nashik Road, Nashik, Maharashtra",400.0
2.0,42.0,1070.0,Shree Niwas Apartment,392.5233644859813
2.0,46.0,1030.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",446.6019417475728
2.0,32.73,1056.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",309.94318181818176
2.0,25.0,845.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",295.85798816568047
2.0,34.0,1100.0,"Prashant Nagar, Pathardi Phata, Nashik, Maharashtra",309.09090909090907
2.0,40.0,1063.0,"Amrutdham, Panchavati, Nashik, Maharashtra",376.29350893697085
2.0,53.0,1138.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",465.7293497363796
2.0,28.55,865.0,"Amrutdham, Panchavati, Nashik, Maharashtra",330.0578034682081
2.0,46.0,1028.0,"Indira Nagar, Nashik, Maharashtra",447.47081712062254
1.0,16.51,554.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",298.01444043321305
1.0,19.0,554.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",342.96028880866425
2.0,31.0,830.0,"Gajanan Nagar, Pathardi Phata, Nashik, Maharashtra",373.49397590361446
1.0,19.0,554.0,"Ram Krishna Nagar, Makhamalabad, Nashik, Maharashtra",342.96028880866425
1.0,19.0,554.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",342.96028880866425
1.0,27.5,631.0,Jay Vijay,435.8161648177496
3.0,76.0,1940.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",391.7525773195876
2.0,38.0,1116.0,"Adgaon, Nashik, Maharashtra",340.5017921146953
2.0,57.5,1480.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",388.5135135135135
3.0,70.0,1625.0,Ambience Avenue,430.7692307692308
3.0,80.0,1560.0,"Dwarka, Nashik, Maharashtra",512.8205128205128
3.0,71.99,1350.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",533.2592592592592
3.0,70.01,1560.0,"Dwarka, Nashik, Maharashtra",448.78205128205127
3.0,72.0,1650.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",436.3636363636364
3.0,65.0,1535.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",423.4527687296417
3.0,72.0,1366.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",527.086383601757
3.0,80.01,1587.0,"Dwarka, Nashik, Maharashtra",504.1587901701323
3.0,75.11,1650.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",455.2121212121212
3.0,68.51,1630.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",420.30674846625766
3.0,110.0,1550.0,Shree Ganesh,709.6774193548387
2.0,33.0,917.0,"Nashik Road, Nashik, Maharashtra",359.86913849509267
2.0,46.0,1040.0,"Nashik Road, Nashik, Maharashtra",442.3076923076923
3.0,54.0,1500.0,Brickstones,360.0
3.0,70.0,1500.0,"Govind Nagar, Nashik, Maharashtra",466.6666666666667
3.0,75.0,1200.0,"Govind Nagar, Nashik, Maharashtra",625.0
3.0,70.0,1450.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",482.7586206896552
3.0,75.0,1275.0,"Jagtap Nagar Road, Cidco, Nashik, Maharashtra, 422008",588.2352941176471
3.0,70.0,1600.0,"Matoshree Nagar, Tidke Colony, Nashik, Maharashtra",437.5
2.0,47.51,1080.0,"Nasik Road, Nashik Road, Nashik, Maharashtra, 422101",439.9074074074074
3.0,75.0,1390.0,"Mumbai Naka, Dr Homi Bhabha Nagar, Nashik, Maharashtra, 422011",539.568345323741
3.0,38.01,1175.0,Atharva Heights,323.48936170212767
2.0,22.68,701.0,Atharva Heights,323.53780313837376
3.0,37.72,1166.0,Atharva Heights,323.4991423670669
2.0,27.43,848.0,Atharva Heights,323.4669811320755
2.0,21.51,665.0,Atharva Heights,323.4586466165414
2.0,27.69,856.0,Atharva Heights,323.48130841121497
2.0,30.0,830.0,"Tagor Nagar, Nashik, Maharashtra",361.4457831325301
2.0,25.0,880.0,"Ram Krishna Nagar, Makhamalabad, Nashik, Maharashtra",284.09090909090907
1.0,14.0,650.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",215.3846153846154
1.0,16.0,630.0,Devashree Estate,253.96825396825398
1.0,15.71,595.0,"Shramik Nagar, Satpur, Nashik, Maharashtra",264.03361344537814
3.0,37.0,1700.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",217.64705882352942
2.0,38.0,830.0,"Nashik Road, Nashik, Maharashtra",457.8313253012048
2.0,35.0,900.0,"Nashik Road, Nashik, Maharashtra",388.8888888888889
2.0,38.0,1000.0,"Nashik Road, Nashik, Maharashtra",380.0
2.0,30.0,840.0,"Nashik Road, Nashik, Maharashtra",357.14285714285717
2.0,32.0,900.0,"Nashik Road, Nashik, Maharashtra",355.55555555555554
2.0,38.0,1000.0,"Nashik Road, Nashik, Maharashtra",380.0
2.0,31.0,890.0,"Nashik Road, Nashik, Maharashtra",348.314606741573
2.0,32.0,900.0,"Nashik Road, Nashik, Maharashtra",355.55555555555554
2.0,26.51,980.0,"Nashik Road, Nashik, Maharashtra",270.51020408163265
2.0,24.51,870.0,"Nashik Road, Nashik, Maharashtra",281.72413793103453
1.0,26.0,655.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",396.9465648854962
2.0,85.0,1250.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",680.0
2.0,35.0,1039.0,"Indira Nagar, Nashik, Maharashtra",336.8623676612127
2.0,45.0,2200.0,"Anand Nagar, Upnagar, Nashik, Maharashtra",204.54545454545453
3.0,46.0,1400.0,"Dnyaneshwar Nagar, Pathardi Phata, Nashik, Maharashtra",328.57142857142856
3.0,56.0,1310.0,"Govind Nagar, Nashik, Maharashtra",427.48091603053433
2.0,40.0,1090.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",366.9724770642202
2.0,35.0,1050.0,"Gajanan Nagar, Pathardi Phata, Nashik, Maharashtra",333.3333333333333
1.0,25.0,750.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",333.3333333333333
2.0,40.0,1000.0,"Lokasahakar Nagar, Gangapur Road, Nashik, Maharashtra",400.0
1.0,22.0,640.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",343.75
1.0,50.0,990.0,Gayakhe Colony,505.050505050505
1.0,52.0,657.0,"Niphad, Nashik, Maharashtra",791.4764079147641
2.0,36.0,808.0,"Niphad, Nashik, Maharashtra",445.54455445544556
3.0,40.0,1076.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",371.74721189591077
2.0,32.0,894.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",357.94183445190157
2.0,42.0,1200.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",350.0
3.0,55.0,1300.0,"Govind Nagar, Nashik, Maharashtra",423.0769230769231
2.0,40.0,950.0,"Anand Nagar, Upnagar, Nashik, Maharashtra",421.05263157894734
2.0,42.0,1250.0,"Samta Nagar, Satpur, Nashik, Maharashtra",336.0
2.0,35.0,950.0,"Hirawadi, Panchavati, Nashik, Maharashtra",368.42105263157896
3.0,110.0,2000.0,"Savarkar Nagar, Shivaji Nagar, Nashik, Maharashtra",550.0
2.0,40.0,1200.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",333.3333333333333
1.0,19.5,591.0,"Janata Raja Colony, Panchavati, Nashik, Maharashtra",329.9492385786802
2.0,21.93,877.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",250.0570125427594
2.0,25.0,1350.0,"Khutwad Nagar-Chanakya Nagar, Cidco, Nashik, Maharashtra",185.1851851851852
2.0,58.0,1350.0,"Govind Nagar, Nashik, Maharashtra",429.6296296296296
2.0,58.0,1350.0,"Govind Nagar, Nashik, Maharashtra",429.6296296296296
3.0,80.0,1822.0,Shree Ganesh Apartment,439.07793633369926
2.0,36.0,955.0,"Gurudatta Nagar, Dasak, Nashik, Maharashtra",376.9633507853403
3.0,56.0,1350.0,"Govind Nagar, Nashik, Maharashtra",414.81481481481484
2.0,47.0,1150.0,"Gangapur, Nashik, Maharashtra",408.69565217391306
2.0,38.0,1100.0,"Adhav Nagar, Dasak, Nashik, Maharashtra",345.45454545454544
2.0,30.0,900.0,"Shanti Park, Upnagar, Nashik, Maharashtra",333.3333333333333
2.0,30.0,900.0,"Shanti Park, Upnagar, Nashik, Maharashtra",333.3333333333333
2.0,30.0,850.0,"Nashik Road, Nashik, Maharashtra",352.94117647058823
2.0,34.5,871.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",396.09644087256027
4.0,231.0,3500.0,"College Road, Nashik, Maharashtra",660.0
3.0,62.1,1321.0,"Nashik Road, Nashik, Maharashtra",470.0984102952309
2.0,60.0,1321.0,"Nashik Road, Nashik, Maharashtra",454.2013626040878
2.0,45.0,1142.0,"Dwarka, Nashik, Maharashtra",394.045534150613
1.0,27.0,700.0,"Pokar Colony, Mhasrul, Nashik, Maharashtra",385.7142857142857
2.0,45.0,1006.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",447.31610337972165
2.0,34.5,940.0,"Nashik Road, Nashik, Maharashtra",367.02127659574467
2.0,54.0,1050.0,"Gangapur, Nashik, Maharashtra",514.2857142857143
2.0,42.0,1030.0,"Jagtap Nagar Road, Cidco, Nashik, Maharashtra, 422008",407.7669902912621
3.0,45.0,1130.0,"Nashik Road, Nashik, Maharashtra",398.2300884955752
3.0,90.91,1900.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",478.4736842105263
2.0,41.71,1006.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",414.6123260437376
3.0,71.99,1300.0,"Bhagwant Nagar, Dr Homi Bhabha Nagar, Nashik, Maharashtra",553.7692307692307
2.0,38.0,940.0,"Nashik Road, Nashik, Maharashtra",404.25531914893617
3.0,81.0,1630.0,"Gangapur, Nashik, Maharashtra",496.9325153374233
2.0,49.51,1150.0,"Nashik Road, Nashik, Maharashtra",430.5217391304348
3.0,52.0,1313.0,"Samta Nagar, Satpur, Nashik, Maharashtra",396.03960396039605
1.0,30.0,730.0,"Gangapur, Nashik, Maharashtra",410.958904109589
2.0,55.0,1050.0,Samraat Tropicano,523.8095238095239
2.0,50.11,1140.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",439.56140350877195
2.0,40.01,1000.0,"Bhagwant Nagar, Dr Homi Bhabha Nagar, Nashik, Maharashtra",400.1
3.0,55.0,1480.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",371.6216216216216
2.0,50.01,1323.0,"Panchavati, Nashik, Maharashtra",378.0045351473923
3.0,65.0,1500.0,"Lasalgaon, Niphad, Nashik, Maharashtra",433.3333333333333
3.0,208.0,1350.0,"Nashik Road, Nashik, Maharashtra",1540.7407407407406
3.0,69.0,1445.0,"Gangapur, Nashik, Maharashtra",477.50865051903116
3.0,55.0,1269.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",433.4121355397951
3.0,65.0,1304.0,"Gangapur, Nashik, Maharashtra",498.46625766871165
2.0,44.0,960.0,Tanishq Park,458.3333333333333
2.0,45.0,1050.0,"Modkeshwar Nagar, Cidco, Nashik, Maharashtra",428.57142857142856
3.0,65.0,1350.0,"Modkeshwar Nagar, Cidco, Nashik, Maharashtra",481.48148148148147
4.0,320.0,4250.0,"Mahatma Nagar Road, Anandvalli, Nashik, Maharashtra, 422013",752.9411764705883
3.0,125.0,1950.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",641.025641025641
2.0,35.0,1050.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",333.3333333333333
2.0,60.0,1100.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",545.4545454545455
2.0,35.0,1050.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",333.3333333333333
2.0,35.0,950.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",368.42105263157896
3.0,110.0,1600.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",687.5
3.0,60.0,1365.0,"Nashik Road, Nashik, Maharashtra",439.56043956043953
2.0,38.0,1000.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",380.0
3.0,125.0,1600.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",781.25
3.0,51.0,1330.0,"Samta Nagar, Satpur, Nashik, Maharashtra",383.45864661654133
1.0,23.0,721.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",319.00138696255203
2.0,40.0,1000.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",400.0
2.0,35.0,900.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",388.8888888888889
2.0,44.0,950.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",463.1578947368421
2.0,34.0,950.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",357.89473684210526
2.0,38.0,1184.0,"Wasan Nagar, Pathardi Phata, Nashik, Maharashtra",320.94594594594594
3.0,87.0,1689.0,Gayakhe Colony,515.0976909413854
3.0,42.0,1785.0,"Nashik, Maharashtra",235.2941176470588
3.0,51.0,1293.0,"State Bank Colony, Indira Nagar, Nashik, Maharashtra",394.43155452436196
3.0,65.1,1350.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",482.22222222222223
3.0,110.0,2160.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",509.25925925925924
2.0,75.0,1800.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",416.6666666666667
3.0,42.0,1783.0,"Nashik, Maharashtra",235.55804823331465
3.0,46.0,1306.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",352.22052067381316
2.0,35.0,1030.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",339.80582524271847
2.0,36.0,1050.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",342.85714285714283
2.0,30.0,1000.0,"Wadala, Nashik, Maharashtra",300.0
3.0,65.0,1350.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",481.48148148148147
3.0,110.0,2100.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",523.8095238095239
2.0,63.0,1212.0,Datta Mandir,519.8019801980198
2.0,31.0,950.0,"Nasik Road, Nashik Road, Nashik, Maharashtra, 422101",326.3157894736842
1.0,21.0,630.0,"Lam Road, Nashik Road, Nashik, Maharashtra, 422101",333.3333333333333
3.0,117.0,1840.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",635.8695652173913
4.0,90.0,1900.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",473.6842105263158
3.0,62.0,1550.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",400.0
3.0,72.0,1500.0,"Gangapur, Nashik, Maharashtra",480.0
3.0,117.0,1900.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",615.7894736842105
2.0,12.0,1050.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",114.28571428571429
2.0,36.0,865.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",416.1849710982659
1.0,26.5,800.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",331.25
3.0,85.0,1450.0,"Shankar Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",586.2068965517242
3.0,52.5,1400.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",375.0
1.0,20.0,580.0,"Ojhar, Niphd, Nashik, Maharashtr",344.82758620689657
1.0,27.0,750.0,"Shankar Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",360.0
2.0,45.0,1125.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",400.0
1.0,20.0,650.0,"Pimpalgaon Bahula, Nashik, Maharashtra",307.6923076923077
2.0,45.0,1125.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",400.0
3.0,60.0,1300.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",461.53846153846155
3.0,78.0,1480.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",527.027027027027
1.0,34.0,735.0,"Gangapur, Nashik, Maharashtra",462.5850340136054
2.0,47.51,1080.0,"Anand Nagar, Upnagar, Nashik, Maharashtra",439.9074074074074
3.0,65.0,1500.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",433.3333333333333
2.0,40.0,900.0,"Gangapur, Nashik, Maharashtra",444.44444444444446
3.0,63.0,1400.0,"Gangapur, Nashik, Maharashtra",450.0
1.0,33.0,665.0,"Gangapur, Nashik, Maharashtra",496.2406015037594
2.0,45.0,985.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",456.8527918781726
3.0,75.0,1500.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",500.0
3.0,60.0,1450.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",413.7931034482759
3.0,185.0,1500.0,"Gangapur, Nashik, Maharashtra",1233.3333333333333
3.0,70.0,1450.0,"Nashik Road, Nashik, Maharashtra",482.7586206896552
3.0,75.0,1400.0,"Gangapur, Nashik, Maharashtra",535.7142857142857
3.0,20.0,1668.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",119.9040767386091
2.0,45.0,1100.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",409.09090909090907
3.0,62.0,1400.0,"Gangapur, Nashik, Maharashtra",442.85714285714283
4.0,105.0,2200.0,"Gangapur, Nashik, Maharashtra",477.27272727272725
3.0,75.0,1600.0,"Khutwad Nagar, Cidco, Nashik, Maharashtra",468.75
3.0,60.0,1280.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",468.75
2.0,55.0,875.0,"Madhuban Colony, Panchavati, Nashik, Maharashtra",628.5714285714286
1.0,28.5,818.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",348.41075794621025
2.0,34.0,970.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",350.5154639175258
3.0,113.0,2200.0,"Parijat Nagar, Nashik, Maharashtra",513.6363636363636
2.0,45.0,1050.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",428.57142857142856
4.0,109.0,2250.0,"Gangapur, Nashik, Maharashtra",484.44444444444446
1.0,29.0,800.0,"Gangapur, Nashik, Maharashtra",362.5
3.0,78.0,1500.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",520.0
2.0,50.0,1125.0,"Jai Bhavani Road, Devlali, Nashik, Maharashtra, 422401",444.44444444444446
2.0,47.51,1080.0,"Anand Nagar, Upnagar, Nashik, Maharashtra",439.9074074074074
2.0,62.5,1245.0,Datta Mandir,502.00803212851406
3.0,84.5,1689.0,Gayakhe Colony,500.2960331557134
2.0,60.5,1212.0,Gayakhe Colony,499.17491749174917
3.0,85.0,1689.0,Datta Mandir,503.2563647128478
2.0,47.51,1080.0,"Anand Nagar, Upnagar, Nashik, Maharashtra",439.9074074074074
3.0,56.0,1500.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",373.3333333333333
3.0,70.0,1450.0,"Datta Mandir Road, Dwarka, Nashik, Maharashtra, 422011",482.7586206896552
1.0,14.75,590.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",250.0
2.0,32.0,830.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",385.5421686746988
3.0,135.0,1923.0,"Trimbak, Trimbakeshwar, Nashik, Maharashtra",702.0280811232449
3.0,75.0,1550.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",483.8709677419355
3.0,140.0,2200.0,"College Road, Nashik, Maharashtra",636.3636363636364
2.0,50.0,1228.0,"Vivekanand Nagar, Anandvalli, Nashik, Maharashtra",407.1661237785016
2.0,50.0,1000.0,"Gangapur, Nashik, Maharashtra",500.0
3.0,140.0,2200.0,"College Road, Nashik, Maharashtra, 422005",636.3636363636364
3.0,75.0,1550.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",483.8709677419355
2.0,27.0,720.0,"Nasik Road, Nashik Road, Nashik, Maharashtra, 422101",375.0
3.0,110.0,1720.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",639.5348837209302
3.0,155.0,2280.0,"Shankar Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",679.8245614035088
3.0,112.0,1720.0,"Shankar Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",651.1627906976744
2.0,26.0,850.0,"Chandshi, Nashik Sub-District, Nashik, Maharashtra",305.88235294117646
